0.7,-0.227867,0.132821,0.132821,0.132821,0.132821,0.132821,0.132821,0.132821,0.142661,0.142661,0.142863,0.142863,0.132522,0.132522,0.132969,0.132969,0.132969,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,0.134074,0.134074,0.134074,0.134683,0.134683,0.134683,0.134683,0.134683
0.75,-0.268241,0.162803,0.162803,0.162803,0.162803,0.162803,0.162803,0.162803,0.175072,0.175072,0.175306,0.175306,0.162624,0.162624,0.163175,0.163175,0.163175,0.167406,0.167406,0.167406,0.167406,0.167406,0.167406,0.167406,0.164533,0.164533,0.164533,0.165283,0.165283,0.165283,0.165283,0.165283
0.8,-0.310952,0.196772,0.196772,0.196772,0.196772,0.196772,0.196772,0.196772,0.211944,0.211944,0.212208,0.212208,0.196863,0.196863,0.197532,0.197532,0.197532,0.202684,0.202684,0.202684,0.202684,0.202684,0.202684,0.202684,0.19918,0.19918,0.19918,0.200091,0.200091,0.200091,0.200091,0.200091
0.85,-0.355471,0.234778,0.234778,0.234778,0.234778,0.234778,0.234778,0.234778,0.253521,0.253521,0.253809,0.253809,0.23546,0.23546,0.236263,0.236263,0.236263,0.242463,0.242463,0.242463,0.242463,0.242463,0.242463,0.242463,0.238236,0.238236,0.238236,0.23933,0.23933,0.23933,0.23933,0.23933
0.9,-0.401184,0.171737,0.171737,0.171737,0.171737,0.171737,0.171737,0.171737,0.300032,0.300032,0.300332,0.300332,0.278614,0.278614,0.279569,0.279569,0.279569,0.286952,0.286952,0.286952,0.286952,0.286952,0.286952,0.286952,0.281902,0.281902,0.281902,0.283203,0.283203,0.283203,0.283203,0.283203
0.95,-0.447394,0.206287,0.206287,0.206287,0.206287,0.206287,0.206287,0.206287,0.351684,0.351684,0.35198,0.35198,0.326496,0.326496,0.32762,0.32762,0.32762,0.33633,0.33633,0.33633,0.33633,0.33633,0.33633,0.33633,0.330347,0.330347,0.330347,0.331879,0.331879,0.331879,0.331879,0.331879
1,-0.493315,0.245668,0.245668,0.245668,0.245668,0.245668,0.245668,0.245668,0.408663,0.408663,0.408923,0.408923,0.379226,0.379226,0.380536,0.380536,0.380536,0.390718,0.390718,0.390718,0.390718,0.390718,0.390718,0.390718,0.383674,0.383674,0.383674,0.38546,0.38546,0.38546,0.38546,0.38546
1.05,-0.538077,0.290261,0.290261,0.290261,0.290261,0.290261,0.290261,0.290261,0.471121,0.471121,0.471298,0.471298,0.43679,0.43679,0.438298,0.438298,0.438298,0.450059,0.450059,0.450059,0.450059,0.450059,0.450059,0.450059,0.441772,0.441772,0.441772,0.443816,0.443816,0.443816,0.443816,0.443816
1.1,-0.580726,0.340762,0.340762,0.340762,0.340762,0.340762,0.340762,0.340762,0.539166,0.539166,0.539181,0.539181,0.30756,0.30756,0.308861,0.308861,0.308861,0.319354,0.319354,0.319354,0.319354,0.319354,0.319354,0.319354,0.313622,0.313622,0.313622,0.315632,0.315632,0.315632,0.315632,0.315632
1.15,-0.62022,0.397476,0.397476,0.397476,0.397476,0.397476,0.397476,0.397476,0.612848,0.612848,0.612563,0.612563,0.355752,0.355752,0.357301,0.357301,0.357301,0.369109,0.369109,0.369109,0.369109,0.369109,0.369109,0.369109,0.362357,0.362357,0.362357,0.364662,0.364662,0.364662,0.364662,0.364662
1.2,-0.655432,0.459506,0.459506,0.459506,0.459506,0.459506,0.459506,0.459506,0.692121,0.692121,0.691274,0.691274,0.409669,0.409669,0.411503,0.411503,0.411503,0.425382,0.425382,0.425382,0.425382,0.425382,0.425382,0.425382,0.417186,0.417186,0.417186,0.419657,0.419657,0.419657,0.419657,0.419657
1.25,-0.685152,0.529928,0.529928,0.529928,0.529928,0.529928,0.529928,0.529928,0.776781,0.776781,0.774747,0.774747,0.467678,0.467678,0.469821,0.469821,0.469821,0.48596,0.48596,0.48596,0.48596,0.48596,0.48596,0.48596,0.476778,0.476778,0.476778,0.479666,0.479666,0.479666,0.479666,0.479666
1.3,-0.708081,0.605755,0.605755,0.605755,0.605755,0.605755,0.605755,0.605755,0.866304,0.866304,0.433449,0.433449,0.532746,0.532746,0.535091,0.535091,0.535091,0.552891,0.552891,0.552891,0.552891,0.552891,0.552891,0.552891,0.542166,0.542166,0.542166,0.545318,0.545318,0.545318,0.545318,0.545318
1.35,-0.722836,0.687167,0.687167,0.687167,0.687167,0.687167,0.687167,0.687167,0.959274,0.959274,0.501152,0.501152,0.600922,0.600922,0.603487,0.603487,0.603487,0.623663,0.623663,0.623663,0.623663,0.623663,0.623663,0.623663,0.611577,0.611577,0.611577,0.615131,0.615131,0.615131,0.615131,0.615131
1.4,-0.727949,0.407759,0.407759,0.407759,0.407759,0.407759,0.407759,0.407759,0.157329,0.157329,0.210289,0.210289,0.307959,0.307959,0.30955,0.30955,0.30955,0.322772,0.322772,0.322772,0.322772,0.322772,0.322772,0.322772,0.320785,0.320785,0.320785,0.323639,0.323639,0.323639,0.323639,0.323639
1.45,-0.721866,-0.349257,-0.349257,-0.349257,-0.349257,-0.349257,-0.349257,-0.349257,-0.613958,-0.613958,-0.55599,-0.55599,-0.463464,-0.463464,-0.463674,-0.463674,-0.463674,-0.466769,-0.466769,-0.466769,-0.466769,-0.466769,-0.466769,-0.466769,-0.457399,-0.457399,-0.457399,-0.456716,-0.456716,-0.456716,-0.456716,-0.456716
1.5,-0.702948,-0.304657,-0.304657,-0.304657,-0.304657,-0.304657,-0.304657,-0.304657,-0.579403,-0.579403,-0.517215,-0.517215,-0.432,-0.432,-0.432738,-0.432738,-0.432738,-0.439656,-0.439656,-0.439656,-0.439656,-0.439656,-0.439656,-0.439656,-0.428732,-0.428732,-0.428732,-0.428451,-0.428451,-0.428451,-0.428451,-0.428451
1.55,-0.669469,-0.235256,-0.235256,-0.235256,-0.235256,-0.235256,-0.235256,-0.235256,-0.51943,-0.51943,-0.452125,-0.452125,-0.375073,-0.375073,-0.375824,-0.375824,-0.375824,-0.382705,-0.382705,-0.382705,-0.382705,-0.382705,-0.382705,-0.382705,-0.370264,-0.370264,-0.370264,-0.369446,-0.369446,-0.369446,-0.369446,-0.369446
1.6,-0.619619,-0.151154,-0.151154,-0.151154,-0.151154,-0.151154,-0.151154,-0.151154,-0.441118,-0.441118,-0.366168,-0.366168,-0.302822,-0.302822,-0.303891,-0.303891,-0.303891,-0.311636,-0.311636,-0.311636,-0.311636,-0.311636,-0.311636,-0.311636,-0.298191,-0.298191,-0.298191,-0.296873,-0.296873,-0.296873,-0.296873,-0.296873
1.65,-0.551502,-0.0513788,-0.0513788,-0.0513788,-0.0513788,-0.0513788,-0.0513788,-0.0513788,-0.33751,-0.33751,-0.261514,-0.261514,-0.210829,-0.210829,-0.211991,-0.211991,-0.211991,-0.221785,-0.221785,-0.221785,-0.221785,-0.221785,-0.221785,-0.221785,-0.208334,-0.208334,-0.208334,-0.208015,-0.208015,-0.208015,-0.208015,-0.208015
1.7,-0.463136,-0.548556,-0.548556,-0.548556,-0.548556,-0.548556,-0.548556,-0.548555,-0.827117,-0.827117,-0.745203,-0.745203,-0.714756,-0.714756,-0.718199,-0.718199,-0.718199,-0.747456,-0.747456,-0.747456,-0.747456,-0.747456,-0.747456,-0.747456,-0.701766,-0.701766,-0.701766,-0.704439,-0.704439,-0.704439,-0.704439,-0.704439
1.75,-0.352454,-0.373256,-0.373256,-0.373256,-0.373256,-0.373256,-0.373256,-0.373256,-0.636769,-0.636769,-0.554303,-0.554303,-0.542445,-0.542445,-0.546048,-0.546048,-0.546048,-0.575845,-0.575845,-0.575845,-0.575845,-0.575845,-0.575845,-0.575845,-0.528141,-0.528141,-0.528141,-0.530756,-0.530756,-0.530756,-0.530756,-0.530756
1.8,-0.217304,-0.166436,-0.166436,-0.166436,-0.166436,-0.166436,-0.166436,-0.166436,-0.40821,-0.40821,-0.3234,-0.3234,-0.332909,-0.332909,-0.336427,-0.336427,-0.336427,-0.364448,-0.364448,-0.364448,-0.364448,-0.364448,-0.364448,-0.364448,-0.316087,-0.316087,-0.316087,-0.317963,-0.317963,-0.317963,-0.317963,-0.317963
1.85,-0.0554479,0.0613419,0.0613419,0.0613419,0.0613419,0.0613419,0.0613419,0.0613422,-0.153448,-0.153448,-0.0651922,-0.0651922,-0.0970709,-0.0970709,-0.100868,-0.100868,-0.100868,-0.129655,-0.129655,-0.129655,-0.129655,-0.129655,-0.129655,-0.129655,-0.0810997,-0.0810997,-0.0810997,-0.0827759,-0.0827759,-0.0827759,-0.0827759,-0.0827759
1.9,0.135438,0.31741,0.31741,0.31741,0.31741,0.31741,0.31741,0.31741,0.140444,0.140444,0.224269,0.224269,0.171087,0.171087,0.167663,0.167663,0.167663,0.141065,0.141065,0.141065,0.141065,0.141065,0.141065,0.141065,0.187126,0.187126,0.187126,0.185616,0.185616,0.185616,0.185616,0.185616
1.95,0.357764,0.587859,0.587859,0.587859,0.587859,0.587859,0.587859,0.587859,0.453601,0.453601,0.537313,0.537313,0.459326,0.459326,0.456126,0.456126,0.456126,0.432488,0.432488,0.432488,0.432488,0.432488,0.432488,0.432488,0.476725,0.476725,0.476725,0.475507,0.475507,0.475507,0.475507,0.475507
2,0.614023,0.873671,0.873671,0.873671,0.873671,0.873671,0.873671,0.873671,0.788929,0.788929,0.869516,0.869516,0.770577,0.770577,0.767951,0.767951,0.767951,0.746616,0.746616,0.746616,0.746616,0.746616,0.746616,0.746616,0.787076,0.787076,0.787076,0.785733,0.785733,0.785733,0.785733,0.785733
2.05,0.906795,1.16766,1.16766,1.16766,1.16766,1.16766,1.16766,1.16766,1.14026,1.14026,1.21285,1.21285,1.09413,1.09413,1.09175,1.09175,1.09175,1.07336,1.07336,1.07336,1.07336,1.07336,1.07336,1.07336,1.109,1.109,1.109,1.10815,1.10815,1.10815,1.10815,1.10815
2.1,1.23875,1.46515,1.46515,1.46515,1.46515,1.46515,1.46515,1.46515,1.49786,1.49786,1.56492,1.56492,1.42577,1.42577,1.42397,1.42397,1.42397,1.41053,1.41053,1.41053,1.41053,1.41053,1.41053,1.41053,1.44131,1.44131,1.44131,1.44064,1.44064,1.44064,1.44064,1.44064
2.15,1.61263,1.75513,1.75513,1.75513,1.75513,1.75513,1.75513,1.75513,1.85313,1.85313,1.91122,1.91122,1.75598,1.75598,1.75483,1.75483,1.75483,1.74577,1.74577,1.74577,1.74577,1.74577,1.74577,1.74577,1.77042,1.77042,1.77042,1.76998,1.76998,1.76998,1.76998,1.76998
2.2,2.03128,2.03855,2.03855,2.03855,2.03855,2.03855,2.03855,2.03855,2.20455,2.20455,2.25117,2.25117,2.08233,2.08233,2.08205,2.08205,2.08205,2.07891,2.07891,2.07891,2.07891,2.07891,2.07891,2.07891,2.09641,2.09641,2.09641,2.0965,2.0965,2.0965,2.0965,2.0965
2.25,2.43113,2.30406,2.30406,2.30406,2.30406,2.30406,2.30406,2.30406,2.53927,2.53927,2.57458,2.57458,2.39325,2.39325,2.39379,2.39379,2.39379,2.39567,2.39567,2.39567,2.39567,2.39567,2.39567,2.39567,2.4054,2.4054,2.4054,2.40566,2.40566,2.40566,2.40566,2.40566
2.3,2.8165,2.54526,2.54526,2.54526,2.54526,2.54526,2.54526,2.54526,2.84971,2.84971,2.87161,2.87161,2.68092,2.68092,2.68217,2.68217,2.68217,2.6892,2.6892,2.6892,2.6892,2.6892,2.6892,2.6892,2.6914,2.6914,2.6914,2.6919,2.6919,2.6919,2.6919,2.6919
2.35,3.20212,2.76126,2.76126,2.76126,2.76126,2.76126,2.76126,2.76126,3.13222,3.13222,3.13978,3.13978,2.94219,2.94219,2.94392,2.94392,2.94392,2.95544,2.95544,2.95544,2.95544,2.95544,2.95544,2.95544,2.95048,2.95048,2.95048,2.95121,2.95121,2.95121,2.95121,2.95121
2.4,3.60424,2.94196,2.94196,2.94196,2.94196,2.94196,2.94196,2.94196,3.37611,3.37611,3.36867,3.36867,3.16629,3.16629,3.16837,3.16837,3.16837,3.18347,3.18347,3.18347,3.18347,3.18347,3.18347,3.18347,3.17192,3.17192,3.17192,3.17276,3.17276,3.17276,3.17276,3.17276
2.45,3.91003,3.08524,3.08524,3.08524,3.08524,3.08524,3.08524,3.08524,3.57811,3.57811,3.55289,3.55289,3.35028,3.35028,3.35268,3.35268,3.35268,3.37081,3.37081,3.37081,3.37081,3.37081,3.37081,3.37081,3.3533,3.3533,3.3533,3.35418,3.35418,3.35418,3.35418,3.35418
2.5,4.08033,3.18502,3.18502,3.18502,3.18502,3.18502,3.18502,3.18502,3.72743,3.72743,3.68556,3.68556,3.48256,3.48256,3.48524,3.48524,3.48524,3.50541,3.50541,3.50541,3.50541,3.50541,3.50541,3.50541,3.48181,3.48181,3.48181,3.48263,3.48263,3.48263,3.48263,3.48263
2.55,4.16283,3.24029,3.24029,3.24029,3.24029,3.24029,3.24029,3.24029,3.82269,3.82269,3.76459,3.76459,3.56161,3.56161,3.56448,3.56448,3.56448,3.58701,3.58701,3.58701,3.58701,3.58701,3.58701,3.58701,3.5582,3.5582,3.5582,3.55904,3.55904,3.55904,3.55904,3.55904
2.6,4.22164,3.24231,3.24231,3.24231,3.24231,3.24231,3.24231,3.24231,3.86606,3.86606,3.78688,3.78688,3.59046,3.59046,3.59335,3.59335,3.59335,3.6173,3.6173,3.6173,3.6173,3.6173,3.6173,3.6173,3.58445,3.58445,3.58445,3.58525,3.58525,3.58525,3.58525,3.58525
2.65,4.27011,3.19609,3.19609,3.19609,3.19609,3.19609,3.19609,3.19609,3.84345,3.84345,3.74804,3.74804,3.55546,3.55546,3.55798,3.55798,3.55798,3.57963,3.57963,3.57963,3.57963,3.57963,3.57963,3.57963,3.54259,3.54259,3.54259,3.54261,3.54261,3.54261,3.54261,3.54261
2.7,4.27442,3.10374,3.10374,3.10374,3.10374,3.10374,3.10374,3.10374,3.75416,3.75416,3.64555,3.64555,3.44209,3.44209,3.44469,3.44469,3.44469,3.46614,3.46614,3.46614,3.46614,3.46614,3.46614,3.46614,3.42737,3.42737,3.42737,3.42739,3.42739,3.42739,3.42739,3.42739
2.75,4.26605,2.97545,2.97545,2.97545,2.97545,2.97545,2.97545,2.97545,3.60712,3.60712,3.47415,3.47415,3.27718,3.27718,3.27976,3.27976,3.27976,3.30012,3.30012,3.30012,3.30012,3.30012,3.30012,3.30012,3.26135,3.26135,3.26135,3.26134,3.26134,3.26134,3.26134,3.26134
2.8,4.31914,2.80969,2.80969,2.80969,2.80969,2.80969,2.80969,2.80969,3.37673,3.37673,3.21957,3.21957,3.0538,3.0538,3.0559,3.0559,3.0559,3.07305,3.07305,3.07305,3.07305,3.07305,3.07305,3.07305,3.03438,3.03438,3.03438,3.03394,3.03394,3.03394,3.03394,3.03394
2.85,4.1902,2.55041,2.55041,2.55041,2.55041,2.55041,2.55041,2.55041,3.02288,3.02288,2.86625,2.86625,2.75615,2.75615,2.75855,2.75855,2.75855,2.77707,2.77707,2.77707,2.77707,2.77707,2.77707,2.77707,2.73917,2.73917,2.73917,2.73866,2.73866,2.73866,2.73866,2.73866
2.9,3.7571,2.24611,2.24611,2.24611,2.24611,2.24611,2.24611,2.24611,2.61705,2.61705,2.46607,2.46607,2.41747,2.41747,2.41963,2.41963,2.41963,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.39898,2.39898,2.39898,2.39852,2.39852,2.39852,2.39852,2.39852
2.95,3.13532,1.89095,1.89095,1.89095,1.89095,1.89095,1.89095,1.89095,2.15858,2.15858,2.04014,2.04014,2.0214,2.0214,2.02358,2.02358,2.02358,2.04348,2.04348,2.04348,2.04348,2.04348,2.04348,2.04348,2.00403,2.00403,2.00403,2.004,2.004,2.004,2.004,2.004
3,2.52814,1.53859,1.53859,1.53859,1.53859,1.53859,1.53859,1.53859,1.73343,1.73343,1.61452,1.61452,1.63015,1.63015,1.63225,1.63225,1.63225,1.65045,1.65045,1.65045,1.65045,1.65045,1.65045,1.65045,1.615,1.615,1.615,1.61539,1.61539,1.61539,1.61539,1.61539
3.05,1.92534,1.15481,1.15481,1.15481,1.15481,1.15481,1.15481,1.15481,1.26819,1.26819,1.15493,1.15493,1.19888,1.19888,1.20046,1.20046,1.20046,1.21551,1.21551,1.21551,1.21551,1.21551,1.21551,1.21551,1.18608,1.18608,1.18608,1.18615,1.18615,1.18615,1.18615,1.18615
3.1,1.13148,0.731876,0.731876,0.731876,0.731876,0.731876,0.731876,0.731876,0.761716,0.761716,0.659153,0.659153,0.727053,0.727053,0.728301,0.728301,0.728301,0.742541,0.742541,0.742541,0.742541,0.742541,0.742541,0.742541,0.722469,0.722469,0.722469,0.722407,0.722407,0.722407,0.722407,0.722407
3.15,0.25898,0.298276,0.298276,0.298276,0.298276,0.298276,0.298276,0.298276,0.248793,0.248793,0.145316,0.145316,0.249456,0.249456,0.250195,0.250195,0.250195,0.259895,0.259895,0.259895,0.259895,0.259895,0.259895,0.259895,0.252024,0.252024,0.252024,0.251728,0.251728,0.251728,0.251728,0.251728
3.2,-0.54468,-0.161472,-0.161472,-0.161472,-0.161472,-0.161472,-0.161472,-0.161473,-0.293898,-0.293898,-0.385558,-0.385558,-0.246808,-0.246808,-0.246582,-0.246582,-0.246582,-0.242115,-0.242115,-0.242115,-0.242115,-0.242115,-0.242115,-0.242115,-0.236933,-0.236933,-0.236933,-0.237775,-0.237775,-0.237775,-0.237775,-0.237775
3.25,-1.24549,-0.627675,-0.627675,-0.627675,-0.627675,-0.627675,-0.627675,-0.627676,-0.837367,-0.837367,-0.914662,-0.914662,-0.749772,-0.749772,-0.749677,-0.749677,-0.749677,-0.748803,-0.748803,-0.748803,-0.748803,-0.748803,-0.748803,-0.748803,-0.729452,-0.729452,-0.729452,-0.730249,-0.730249,-0.730249,-0.730249,-0.730249
3.3,-2.06594,-1.10257,-1.10257,-1.10257,-1.10257,-1.10257,-1.10257,-1.10257,-1.37856,-1.37856,-1.45153,-1.45153,-1.2567,-1.2567,-1.25719,-1.25719,-1.25719,-1.26173,-1.26173,-1.26173,-1.26173,-1.26173,-1.26173,-1.26173,-1.23087,-1.23087,-1.23087,-1.23221,-1.23221,-1.23221,-1.23221,-1.23221
3.35,-2.92358,-1.59596,-1.59596,-1.59596,-1.59596,-1.59596,-1.59596,-1.59596,-1.93989,-1.93989,-2.00173,-2.00173,-1.77594,-1.77594,-1.77692,-1.77692,-1.77692,-1.78525,-1.78525,-1.78525,-1.78525,-1.78525,-1.78525,-1.78525,-1.74414,-1.74414,-1.74414,-1.74584,-1.74584,-1.74584,-1.74584,-1.74584
3.4,-3.59584,-2.08106,-2.08106,-2.08106,-2.08106,-2.08106,-2.08106,-2.08106,-2.4836,-2.4836,-2.53051,-2.53051,-2.28225,-2.28225,-2.2834,-2.2834,-2.2834,-2.29409,-2.29409,-2.29409,-2.29409,-2.29409,-2.29409,-2.29409,-2.24339,-2.24339,-2.24339,-2.24511,-2.24511,-2.24511,-2.24511,-2.24511
3.45,-4.17505,-2.54727,-2.54727,-2.54727,-2.54727,-2.54727,-2.54727,-2.54727,-2.99341,-2.99341,-3.02583,-3.02583,-2.76592,-2.76592,-2.76718,-2.76718,-2.76718,-2.78077,-2.78077,-2.78077,-2.78077,-2.78077,-2.78077,-2.78077,-2.7221,-2.7221,-2.7221,-2.72392,-2.72392,-2.72392,-2.72392,-2.72392
3.5,-4.91238,-2.99367,-2.99367,-2.99367,-2.99367,-2.99367,-2.99367,-2.99368,-3.46794,-3.46794,-3.48839,-3.48839,-3.22235,-3.22235,-3.22349,-3.22349,-3.22349,-3.2388,-3.2388,-3.2388,-3.2388,-3.2388,-3.2388,-3.2388,-3.17412,-3.17412,-3.17412,-3.17588,-3.17588,-3.17588,-3.17588,-3.17588
3.55,-5.70632,-3.41106,-3.41106,-3.41106,-3.41106,-3.41106,-3.41106,-3.41106,-3.90054,-3.90054,-3.90728,-3.90728,-3.64277,-3.64277,-3.64409,-3.64409,-3.64409,-3.65999,-3.65999,-3.65999,-3.65999,-3.65999,-3.65999,-3.65999,-3.59246,-3.59246,-3.59246,-3.59373,-3.59373,-3.59373,-3.59373,-3.59373
3.6,-6.20796,-3.78391,-3.78391,-3.78391,-3.78391,-3.78391,-3.78391,-3.78391,-4.27338,-4.27338,-4.26752,-4.26752,-4.01241,-4.01241,-4.014,-4.014,-4.014,-4.0299,-4.0299,-4.0299,-4.0299,-4.0299,-4.0299,-4.0299,-3.96229,-3.96229,-3.96229,-3.96307,-3.96307,-3.96307,-3.96307,-3.96307
3.65,-6.33302,-4.10504,-4.10504,-4.10504,-4.10504,-4.10504,-4.10504,-4.10504,-4.57976,-4.57976,-4.56196,-4.56196,-4.32304,-4.32304,-4.32523,-4.32523,-4.32523,-4.34078,-4.34078,-4.34078,-4.34078,-4.34078,-4.34078,-4.34078,-4.27642,-4.27642,-4.27642,-4.2769,-4.2769,-4.2769,-4.2769,-4.2769
3.7,-6.33375,-4.36425,-4.36425,-4.36425,-4.36425,-4.36425,-4.36425,-4.36425,-4.80865,-4.80865,-4.77782,-4.77782,-4.56543,-4.56543,-4.56791,-4.56791,-4.56791,-4.5829,-4.5829,-4.5829,-4.5829,-4.5829,-4.5829,-4.5829,-4.52478,-4.52478,-4.52478,-4.52545,-4.52545,-4.52545,-4.52545,-4.52545
3.75,-6.31289,-4.54809,-4.54809,-4.54809,-4.54809,-4.54809,-4.54809,-4.54809,-4.94906,-4.94906,-4.90768,-4.90768,-4.73045,-4.73045,-4.73284,-4.73284,-4.73284,-4.74795,-4.74795,-4.74795,-4.74795,-4.74795,-4.74795,-4.74795,-4.6993,-4.6993,-4.6993,-4.70026,-4.70026,-4.70026,-4.70026,-4.70026
3.8,-6.03297,-4.65434,-4.65434,-4.65434,-4.65434,-4.65434,-4.65434,-4.65434,-4.99959,-4.99959,-4.94907,-4.94907,-4.81052,-4.81052,-4.81275,-4.81275,-4.81275,-4.82844,-4.82844,-4.82844,-4.82844,-4.82844,-4.82844,-4.82844,-4.79199,-4.79199,-4.79199,-4.79308,-4.79308,-4.79308,-4.79308,-4.79308
3.85,-5.47658,-4.67594,-4.67594,-4.67594,-4.67594,-4.67594,-4.67594,-4.67594,-4.95539,-4.95539,-4.89452,-4.89452,-4.80161,-4.80161,-4.80344,-4.80344,-4.80344,-4.82037,-4.82037,-4.82037,-4.82037,-4.82037,-4.82037,-4.82037,-4.79879,-4.79879,-4.79879,-4.79989,-4.79989,-4.79989,-4.79989,-4.79989
