-9505.66
-9506.06
-9504.94
-9502.95
-9500.59
-9498.55
-9496.56
-9491.96
-9490.57
-9489.39
-9491.82
-9492.94
-9493.29
-9490.55
-9488.72
-9488.03
-9490.71
-9490.37
-9490.3
-9489.6
-9492.47
-9494.6
-9494.58
-9490.84
-9489.85
-9491.57
-9496.79
-9498.57
-9498.91
-9497.28
-9497.69
-9495.8
-9492.55
-9487.36
-9486.86
-9488.98
-9493.73
-9494.27
-9493.74
-9491.06
-9489.45
-9485.69
-9482.14
-9479.72
-9482.79
-9487.57
-9492.45
-9492.67
-9492.33
-9490.4
-9489.93
-9486.53
-9484.5
-9483.96
-9489.16
-9494.59
-9499.25
-9498.51
-9498.01
-9496.34
-9495.87
-9495.01
-9494.47
-9497.05
-9501.42
-9506.72
-9509.25
-9508.4
-9506.63
-9504.24
-9502.24
-9499.78
-9497.96
-9497.11
-9497.91
-9496.86
-9496.53
-9492.88
-9492.31
-9491.47
-9493.18
-9496.16
-9499.97
-9504.07
-9507.11
-9507.67
-9507.92
-9506.06
-9505.38
-9503.44
-9503.51
-9502.92
-9502.87
-9501.06
-9498.33
-9492.63
-9489.86
-9487.03
-9487.37
-9486.12
-9486.65
-9488.11
-9491.74
-9494.86
-9496.39
-9496.43
-9498.25
-9501.05
-9504.76
-9504.96
-9502.74
-9499.56
-9497.36
-9494.94
-9492.49
-9488.63
-9488.24
-9489.22
-9493.4
-9495.23
-9496.28
-9495.62
-9496.69
-9498.73
-9501.35
-9502.43
-9503.48
-9504.1
-9505.63
-9504.42
-9502.5
-9499.33
-9498.85
-9500.87
-9504.49
-9506.3
-9508.25
-9508.3
-9509.1
-9507.03
-9504.3
-9500.96
-9500.81
-9502.38
-9505.64
-9507.53
-9509.12
-9508.94
-9508.33
-9505.2
-9502
-9499.21
-9498.66
-9499.71
-9501.4
-9501.32
-9501.67
-9500.15
-9499.03
-9495.34
-9493.52
-9491.76
-9491.96
-9490.93
-9489.72
-9487.37
-9487.08
-9484.77
-9482.89
-9479.6
-9479.26
-9479.4
-9481.41
-9479.71
-9478.16
-9475.65
-9476.91
-9476.75
-9478.05
-9477.89
-9480.9
-9484.25
-9488.2
-9488.38
-9488.16
-9486.56
-9487.8
-9489.09
-9492.02
-9493.1
-9494.38
-9494.84
-9497.11
-9498.02
-9498.36
-9496.04
-9495.33
-9495.86
-9499.53
-9501.41
-9501.58
-9498.9
-9497.61
-9496.64
-9495.96
-9492.73
-9490.44
-9490.11
-9493.86
-9497.32
-9499.05
-9496.82
-9496.41
-9496.55
-9498
-9496.66
-9494.15
-9492.06
-9493.31
-9494.89
-9495.73
-9493.19
-9491.66
-9492.23
-9495.65
-9497.61
-9498.44
-9498.38
-9500.51
-9501.92
-9502.01
-9497.68
-9492.72
-9489.29
-9488.24
-9487.57
-9486.47
-9485.18
-9486.83
-9489.77
-9493.93
-9494.61
-9494.67
-9494.3
-9495.62
-9497.4
-9498.91
-9498.23
-9498.54
-9498.07
-9499.09
-9499.2
-9499.41
-9498.35
-9498.16
-9498.07
-9499.38
-9500.83
-9501.72
-9500.06
-9498.56
-9496.72
-9497.77
-9498.72
-9499.44
-9499.14
-9501.06
-9503.76
-9506.77
-9506.27
-9504.63
-9502.95
-9505.08
-9507.14
-9507.9
-9506.25
-9504.57
-9504.49
-9504.84
-9502.36
-9497.87
-9493.4
-9493.21
-9494.58
-9496.44
-9494.9
-9493.66
-9492.8
-9493.64
-9491.63
-9488.26
-9484.39
-9484.18
-9486.37
