1,1.5738961755055,1.74801702964
2,1.517534712028,1.78644064154
3,1.5042646558023,1.7088314640056
4,1.4727844114642,1.6364663453452
5,1.4646969026302,1.5561249505996
6,1.4591282495445,1.5240321627673
7,1.4263890196433,1.4996611035212
8,1.3991058707507,1.4751739292527
9,1.3991058707507,1.530252931103
10,1.3738862892946,1.4302976547612
11,1.3738862892946,1.4151332834559
12,1.3738862892946,1.3977685452454
13,1.3309490652781,1.3951870703694
14,1.3309490652781,1.3700566589082
15,1.3309490652781,1.4111082592548
16,1.3309490652781,1.3379108807622
17,1.3309469897418,1.3340400981325
18,1.3309469897418,1.3309490652781
19,1.3309469897418,1.7252784225623
20,1.3309469897418,1.7492334548476
21,1.3309469897418,1.6447572828041
22,1.3309469897418,1.4763737866852
23,1.3281566172707,1.3929498886411
24,1.3256208802791,1.3439407708601
25,1.3229529167319,1.3359210616174
26,1.3229529167319,1.3288095449047
27,1.3049629024595,1.3410414852619
28,1.3049607855923,1.3304757592141
29,1.3049607855923,1.322338878842
30,1.3049607855923,1.3213273921887
31,1.3049607855923,1.3182337924252
32,1.3049607855923,1.3146959398905
33,1.3049607855923,1.3064332955804
34,1.3049607855923,1.3049607855923
35,1.3049607855923,1.7332226554833
36,1.3049607855923,1.6710766701648
37,1.3049607855923,1.6567574668211
38,1.3049607855923,1.5122940022268
39,1.2207211888857,1.4185842292475
40,1.2207211888857,1.3079696213547
41,1.1835077556716,1.2915834643196
42,1.1835077556716,1.2666591547708
43,1.1835077556716,1.2134968420377
44,1.1835077556716,1.1867919523327
45,1.1835077556716,1.1835077556716
46,1.1835077556716,1.7311462686079
47,1.17150326056,1.6870681358581
48,1.17150326056,1.5963338522865
49,1.17150326056,1.4738137846496
50,1.1697570225105,1.4357183891062
51,1.1483184920204,1.1873062505507
52,1.1483184920204,1.1705171922008
53,1.1483184920204,1.1679750621723
54,1.124297202209,1.1679750621723
55,1.124297202209,1.1573569622729
56,1.124297202209,1.1573569622729
57,1.124297202209,1.1389682255377
58,1.124297202209,1.1290170760494
59,1.1237737331487,1.1244740943883
60,1.1237737331487,1.1241620574862
61,1.1237737331487,1.1436734456462
62,1.1237737331487,1.1251592889073
63,1.1231565620978,1.1244740943883
64,1.1231565620978,1.1237294851525
65,1.1231172090184,1.1842754271253
66,1.1230704754456,1.123466419427
67,1.1230704754456,1.1232254266691
68,1.1230704754456,1.1231073705331
69,1.1230704754456,1.1230729351558
70,1.1230704754456,1.1230704754456
71,1.1230704754456,1.7406276254233
72,1.1230704754456,1.7065829643954
73,1.1230704754456,1.6612233394175
74,1.1230704754456,1.5529939005832
75,1.1230704754456,1.3823772462062
76,1.1230704754456,1.238955628634
77,1.1230704754456,1.1603819146494
78,1.1104575733001,1.1352610622927
79,1.1104575733001,1.1237024438527
80,1.1042984823505,1.1201864485692
81,1.1042984823505,1.1179944553574
82,1.0946025288353,1.1119566150764
83,1.0946025288353,1.1082114404233
84,1.0938855677625,1.104901185552
85,1.0938855677625,1.0977400189349
86,1.0938855677625,1.0947867422698
87,1.0890565636802,1.1592458016871
88,1.0890565636802,1.0953946789913
89,1.0890565636802,1.0938704156288
90,1.0890565636802,1.0916711301274
91,1.0890565636802,1.0899566619191
92,1.0890565636802,1.1525110706435
93,1.0890565636802,1.0890565636802
94,1.0883283344359,1.0902987577795
95,1.0883283344359,1.0925336764851
96,1.0883283344359,1.0903443624513
97,1.0882978752131,1.0903443624513
98,1.0882978752131,1.0888282515282
99,1.0882978752131,1.0884070168159
100,1.0882978752131,1.0892594676409
101,1.0882978752131,1.0883004135142
