0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,-0.00012936,1.63552e-05,2.55074e-05,3.71242e-05,6.21927e-06,6.21927e-06,6.21927e-06,6.21927e-06,6.21927e-06,6.21927e-06,6.21927e-06,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,1.30271e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,4.42008e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,2.92548e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,1.81856e-05,8.67548e-08,8.67548e-08,6.54973e-05,6.54973e-05,6.54973e-05,2.99032e-05,2.99032e-05,2.99032e-05,2.99032e-05
0.1,-0.00100638,0.000130685,0.000203895,0.000296795,4.96302e-05,4.96302e-05,4.96302e-05,4.96302e-05,4.96302e-05,4.96302e-05,4.96302e-05,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.00010409,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000353457,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.000233915,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,0.00014615,6.214e-07,6.214e-07,0.000523896,0.000523896,0.000523896,0.000239032,0.000239032,0.000239032,0.000239032
0.15,-0.00330032,0.00044018,0.000687219,0.00100055,0.0001668,0.0001668,0.0001668,0.0001668,0.0001668,0.0001668,0.0001668,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.000350588,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.00119208,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000788771,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,0.000496882,1.6879e-06,1.6879e-06,0.00176769,0.00176769,0.00176769,0.000805628,0.000805628,0.000805628,0.000805628
0.2,-0.00759495,0.00104045,0.00162588,0.00236788,0.00039303,0.00039303,0.00039303,0.00039303,0.00039303,0.00039303,0.00039303,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.000828644,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00282286,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00186737,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,0.00118931,2.63897e-06,2.63897e-06,0.00418855,0.00418855,0.00418855,0.0019059,0.0019059,0.0019059,0.0019059
0.25,-0.0143885,0.00202468,0.00316775,0.00461504,0.000761666,0.000761666,0.000761666,0.000761666,0.000761666,0.000761666,0.000761666,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00161244,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00550629,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00364137,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,0.00235021,1.72174e-06,1.72174e-06,0.00817692,0.00817692,0.00817692,0.00371276,0.00371276,0.00371276,0.00371276
0.3,-0.0240938,0.00348281,0.00545733,0.00795377,0.00130333,0.00130333,0.00130333,0.00130333,0.00130333,0.00130333,0.00130333,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00277354,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00949974,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00627991,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,0.00411535,-4.30757e-06,-4.30757e-06,0.0141216,0.0141216,0.0141216,0.00639421,0.00639421,0.00639421,0.00639421
0.35,-0.0370379,0.00550054,0.00863476,0.0125898,0.00204503,0.00204503,0.00204503,0.00204503,0.00204503,0.00204503,0.00204503,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.00438019,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.0150565,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00994885,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,0.00665994,-2.05838e-05,-2.05838e-05,0.0224094,0.0224094,0.0224094,0.0101108,0.0101108,0.0101108,0.0101108
0.4,-0.0534627,0.00815836,0.0128348,0.0187212,0.00300898,0.00300898,0.00300898,0.00300898,0.00300898,0.00300898,0.00300898,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.00649651,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0224248,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0148101,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,0.0101885,-5.45541e-05,-5.45541e-05,0.0334246,0.0334246,0.0334246,0.0150099,0.0150099,0.0150099,0.0150099
0.45,-0.0735244,0.0115304,0.018186,0.0265361,0.00421088,0.00421088,0.00421088,0.00421088,0.00421088,0.00421088,0.00421088,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.00918176,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0318467,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0210208,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,0.0148708,-0.000116425,-0.000116425,0.0475489,0.0475489,0.0475489,0.0212069,0.0212069,0.0212069,0.0212069
