0,439.222
1,375.6010333333
2,357.5529
3,345.0277333333
4,338.0192
5,335.2981333333
6,329.9624333333
7,326.2174
8,324.5514
9,322.6582666667
10,315.0803666667
11,314.0457666667
12,312.5042333333
13,310.4176666667
14,307.892
15,305.8301666667
16,301.0708666667
17,300.5253666667
18,300.1976666667
19,297.8385
20,297.0024666667
21,291.9883666667
22,290.9664666667
23,290.6258333333
24,290.6258333333
25,287.3554666667
26,286.8227333333
27,284.8166333333
28,283.3379333333
29,283.1928666667
30,282.6669666667
31,282.2963666667
32,280.34
33,277.7094666667
34,277.7094666667
35,276.7774333333
36,276.7774333333
37,275.8932
38,273.6075333333
39,272.6393
40,271.5784
41,269.9802333333
42,267.1877666667
43,265.9937
44,264.7242
45,264.6029
46,263.1551
47,263.1551
48,262.2514666667
49,262.1192666667
50,261.9926
51,261.0325
52,260.9258
53,259.2709666667
54,259.2709666667
55,259.2709666667
56,258.8772333333
57,258.0681666667
58,256.6973
59,254.3221
60,253.5206
61,253.2086666667
62,252.0136333333
63,252.0136333333
64,251.5483
65,251.5483
66,251.5483
67,249.0424333333
68,249.0177666667
69,247.9824333333
70,247.9824333333
71,247.9824333333
72,246.8494
73,245.9094333333
74,245.9094333333
75,245.8968333333
76,245.0309333333
77,241.588
78,241.588
79,241.588
80,241.588
81,241.588
82,239.7351333333
83,239.4940666667
84,239.4940666667
85,238.8485333333
86,238.7159333333
87,238.7159333333
88,238.7159333333
89,238.1992666667
90,238.1992666667
91,237.8324
92,237.8100666667
93,237.3384333333
94,237.3384333333
95,236.7637333333
96,235.9429
97,235.9429
98,235.3290666667
99,234.9275333333
100,232.3332666667
101,232.1355333333
102,229.8972666667
103,228.8557333333
104,228.8221
105,228.8221
106,228.8221
107,228.5949333333
108,228.5949333333
109,227.2155333333
110,227.2155333333
111,227.2155333333
112,227.2117
113,226.7294
114,226.7294
115,226.7294
116,226.7294
117,226.7294
118,226.3686666667
119,226.3686666667
120,225.6629
121,224.9731333333
122,223.2726666667
123,223.0140666667
124,223.0140666667
125,223.0140666667
126,222.958
127,222.958
128,222.958
129,222.722
130,222.2766666667
131,222.0591666667
132,222.0591666667
133,221.1780333333
134,219.5715666667
135,218.8968666667
136,218.4838
137,218.4838
138,217.2498666667
139,217.2498666667
140,216.6129666667
141,216.4693
142,216.4693
143,215.4891
144,215.4891
145,215.4891
146,215.2189333333
147,215.2189333333
148,215.2189333333
149,214.8251333333
150,213.3107666667
151,213.3107666667
152,213.2664
153,213.1120333333
154,211.8873666667
155,211.4618333333
156,210.8507666667
157,210.8507666667
158,210.8507666667
159,210.8507666667
160,209.8378
161,208.9040333333
162,208.9040333333
163,208.9040333333
164,208.9040333333
165,208.4648
166,207.7463
167,207.5117666667
168,207.5117666667
169,207.2171333333
170,206.8496333333
171,206.7925333333
172,206.7925333333
173,206.7925333333
174,206.5341333333
175,206.5341333333
176,206.5341333333
177,205.6015333333
178,205.6015333333
179,205.6015333333
180,205.6015333333
181,205.6015333333
182,205.4574
183,205.3169666667
184,204.7412333333
185,204.7412333333
186,204.7412333333
187,204.7412333333
188,204.4713333333
189,204.4713333333
190,203.8095666667
191,203.6160666667
192,203.4842
193,203.4842
194,202.1522666667
195,202.1522666667
196,202.0742333333
197,201.2590666667
198,201.0570666667
199,200.5171666667
200,200.5112333333
