0,550.23954758397
1,469.18188728476
2,447.3398410896
3,430.9329624784
4,422.67071623934
5,416.19158256257
6,406.6356716337
7,397.52819322253
8,388.64537228501
9,381.72319041086
10,375.85852968855
11,368.01362641986
12,362.67065650194
13,355.93756027191
14,351.64558997143
15,342.82124105642
16,336.09950053901
17,330.86266351235
18,325.63483258391
19,323.14348174313
20,316.90352257401
21,310.40113453399
22,304.23734621037
23,298.6499273157
24,295.30079444459
25,292.60583630619
26,288.02748242641
27,284.6859819328
28,280.74032610431
29,278.81815067244
30,278.81815067244
