0,1.1407791225698
1,1.0826686993574
2,1.0715812737338
3,1.0500060838069
4,1.0322601745725
5,1.0208220709635
6,1.0128970745776
7,1.0039173174237
8,0.99596939216089
9,0.99017073374061
10,0.98056886425027
11,0.97419443867914
12,0.96867096632896
13,0.9647260580617
14,0.95887263117785
15,0.95196703828227
16,0.94534844231296
17,0.94265248960787
18,0.93885691029079
19,0.93025690700817
20,0.92415713027243
21,0.92312397822825
22,0.91968309194932
23,0.91635446885209
24,0.91304572704428
25,0.90744908840299
26,0.90371742029325
27,0.9015651662483
28,0.89908240359702
29,0.89770042727023
30,0.89770042727023
