0,231.53944072296
1,214.81681781702
2,207.80654756643
3,202.09754853129
4,196.77343008376
5,190.99710771048
6,187.02466433468
7,183.4411569564
8,181.10926608198
9,177.47885902063
10,174.19838439914
11,171.61609838303
12,170.10977214727
13,167.63380431262
14,165.63620016322
15,164.37069344964
16,161.53724415165
17,160.19558604946
18,159.11610798054
19,157.69522317213
20,156.30126479271
21,154.8105044182
22,153.26913003142
23,152.1215461086
24,150.74409652146
25,149.26791686442
26,148.18524229896
27,147.56540357335
28,145.62292607431
29,144.60049395161
30,143.21064372595
31,142.0337934003
32,141.08760526071
33,139.59058364546
34,138.92201309204
35,138.0038919611
36,137.26787677039
37,136.51534248496
38,135.97022691474
39,134.90181068179
40,134.09762977027
41,133.13112673007
42,132.30897357829
43,131.34526514907
44,130.68380482723
45,130.31874016291
46,129.7479683659
47,129.18958011272
48,128.83836237426
49,128.70870173147
50,128.51338680026
51,128.10414509863
52,127.39468987253
53,126.67378139293
54,126.36510678307
55,126.00779513463
56,125.29763296333
57,124.82249715416
58,124.66538978193
59,124.16197831226
60,123.95869244486
61,123.50616921011
62,123.0998709221
63,122.90842185571
64,122.09161858398
65,121.66252207457
66,121.28357310878
67,120.83898474605
68,120.60598361124
69,120.22466281093
70,119.74004893723
71,119.20322457738
72,118.76864299839
73,118.55729480198
74,118.28534518666
75,117.92647665761
76,117.48310765213
77,117.06425055784
78,116.86300290536
79,116.25264637663
80,116.0880141482
81,115.74647818944
82,115.25421860926
83,114.85874158921
84,114.36223567646
85,113.84525696017
86,113.49993621978
87,113.21388918566
88,112.91433325443
89,112.62739227976
90,112.36080908465
91,112.1126613524
92,111.72346804521
93,111.54346088977
94,111.35174364442
95,110.92251010591
96,110.65583509426
97,110.17912521584
98,109.99717416579
99,109.62763408258
100,109.62763408258
